with high debt and very low amm liquidity:,,,,,,,,,,,,,,
timestamp,cumulative_bad_debt,liquidatable_count,liquidatable_pct,median_hf,mean_hf,min_hf,liquidations_this_step,seized_usd_this_step,debt_closed_this_step,bad_debt_this_step,price_WETH,price_WBTC,price_SOL,price_USDC
2025-10-11 06:59:00,622459520.3336459,0,0.0,1.5250006507469616,1.659908742750874,1.004945440931794,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,719458896.9917129,0,0.0,1.5257252577683658,1.663861874245332,1.0080461150807554,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745575343.1769516,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745575343.1769516,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,592316104.3640797,0,0.0,1.6190362696571843,1.7368749175633085,1.010998500995104,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,592316104.3640797,0,0.0,1.6190362696571843,1.7368749175633085,1.010998500995104,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745588922.9022107,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,745588922.9022107,0,0.0,1.638838836373506,1.7602867738779429,1.0585589045996102,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,660762902.4168324,0,0.0,1.5254615173158137,1.6615825313660986,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,711216762.5989816,0,0.0,1.5254615173158137,1.6634568789760997,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2025-10-11 06:59:00,711216762.5989816,0,0.0,1.5254615173158137,1.6634568789760997,1.0073666030072226,0,0.0,0.0,0.0,3780.0,112032.42,184.03,1.0
2022-11-09 07:59:00,1699865161.3064096,1084,10.84,1.3541648038899425,1.4843799846358505,0.6063030237645615,129,8474134.712567322,6073111.069638626,5930992.589868286,1276.03,18273.33,19.51,1.0
